TableName,Key,Text
Text_en,Story/conspiracy_theory_022_3/MAMA_TALK2,"I'm fine. My office was destroyed, so it looks like I won't have to go to work for a while."
Text_en,Story/conspiracy_theory_022_3/MAMA_TALK3,"I've been thinking, but isn't the word 'Mama' also a mantra of enslavement? You understand what I mean when I say I want to graduate from being your mama, right? You're an adult already. I want you to give it a rest. I want to be freed from this slavery too."
Text_en,Story/conspiracy_theory_022_3/MAMA_TALK4,"What do I have to do to make you let me stop being your mama? Will you help me? Should I just ask?
Please help me. Please free me from being your mama. I'm begging you."
Text_en,Story/conspiracy_theory_022_3/MAMA_TALK5,Never call me Mama again.
Text_en,Story/conspiracy_theory_024_3/NewsMessage,Death threats against anti-SNS activists multiply. Anti-anti-SNS factions have begun using force against the activists.
Text_en,Story/conspiracy_theory_024_3/Reaction1,Quit SNS! Break free from slavery! Return to being human!
Header_en,Test1,Test
Header_en,Test2,Test
Header_en,Title,TITLE
Text_en,TitleBar,Yunyun Denpa Syndrome Version {version}
Text_en,Tutorial/FirstScoreList,"Are you going to do a tutorial for a rhythm game, yun?"
Text_en,UI/YunyunSyndromeError1,"It seems like it's not available right now, yun."
Text_en,UI/YunyunSyndromeError2,Unusable Yun
Text_en,UIBoot/Sequence2,[RECEIVING SIGNAL YUNYUN ENTITY]
Text_en,UIBoot/Sequence3,"....................
"
Text_en,UIBoot/Sequence4,ERROR:IDENTITY OVERLAY DETECTED
Text_en,UIBoot/Sequence8,WELCOME TO Yunyun Radio Wave Syndrome
Text_en,UIInGame/LatencyAdjustment/Apply,reflection
Text_en,UIInGame/LatencyAdjustment/Exit,Do you want to end the automatic audio sync adjustment?
Text_en,UIInGame/LatencyAdjustment/Result,Audio sync adjustment value (average): {time}
Text_en,UIInGame/LatencyAdjustment/Text,"Press Enter in time with the sound!

The recommended value will be set based on the average of the last four times!

(Press and hold to apply)"
Text_en,UIInGame/LatencyAdjustment/Title,Automatic audio synchronization correction
Text_en,UIInGame/LevelText,Difficulty
Text_en,UIInGame/Pose/Setting,SETTING
Text_en,UIInGame/Profile/AccountMessage,"Yunyun, I love you."
Text_en,UIInGame/Profile/AccountName,Q-chan
Text_en,UIInGame/Result/HighScoreText,High score
Text_en,UIInGame/Result/ParameterUp,Parameter upgrade
Text_en,UIInGame/Result/RankRateTitle,Probability of conspiracy theories arising
Text_en,UIInGame/Result/Reaction1,LOL
Text_en,UIInGame/Result/SlotAdvice,"From the sentences Q-chan has written,
Yun will choose 3 sentences to post!"
Text_en,UIInGame/Result/SlotSkipButton,recommendation
Text_en,UIInGame/Result/SlotSkipLabel,slot
Text_en,UIInGame/Result/SlotYunYunText1,What were people's interpretations of Q-chan's writing...?
Text_en,UIInGame/Result/SlotYunYunText2,How do radio wave receivers interpret this...?
Text_en,UIInGame/Result/SlotYunYunText3,What was the reaction on the internet...?
Text_en,UIInGame/Result/SlotYunYunText4,That's the world's choice...!
Text_en,UIInGame/Result/SlotYunYunText5,"What will come out?! What will come out?, yun!"
Text_en,UIInGame/Result/SlotYunYunText6,wktk…wktk!
Text_en,UIInGame/Tutorial/TutorialEnd,"Are you going to finish the tutorial, yun?"
Text_en,UIInGame/Tutorial/TutorialStepEnd,Tutorial complete
Text_en,UIInGame/Tutorial/TutorialStepNext,to the next
Text_en,UIInGame/Tutorial/TutorialStepText1,"Yun, input your keyboard key at the moment the notes reach the judgment line!"
Text_en,UIInGame/Tutorial/TutorialStepText2,"For long notes, press and hold as you reach the judgment line, yun!"
Text_en,UIInGame/Tutorial/TutorialStepText3,Yun type by repeatedly pressing the keyboard a certain number of times!
Text_en,UIInGame/Tutorial/TutorialStepTitle1,Single Notes
Text_en,UIInGame/Tutorial/TutorialStepTitle2,Long notes
Text_en,UIInGame/Tutorial/TutorialStepTitle3,Rush Notes
Text_en,UIInGameResult/SelectConspiracyTheory/Message1,"Conspiracy theories arising from combinations of suspicious document cards, and predictions for rising parameters, yun!"
Text_en,UIInGameResult/SelectConspiracyTheory/Message2,"Q: You can use the ""Geass of Conspiracy Control"" on the radio wave receiver!

If you choose a conspiracy theory, you can fix what happens, yun."
Text_en,UIInGameResult/SelectConspiracyTheory/Message3,"Will consuming 50% of my charisma fix the conspiracy theory that arises?

(Fixing it will prevent me from changing the post.)"
Text_en,UIInGameResult/SelectConspiracyTheory/Message4,"The conspiracy theory is now firmly established, yun!"
Text_en,UIInGameResult/SelectConspiracyTheoryVoice1,A shut-in otaku commands!
Text_en,UIInGameResult/SelectConspiracyTheoryVoice2,Get all twirl!
Text_en,UIInGameResult/SelectConspiracyTheoryVoice3,A Yunyun-loving otaku's creation!
Text_en,UISaveLoad/DontSaveSlot,"This save data cannot be overwritten, yun."
Text_en,UISaveLoad/LoadSlot,"Load the save data, Yun?"
Text_en,UISaveLoad/NewSlotName,01 The beginning of radio waves
Text_en,UISaveLoad/OverrideSaveSlot,"Are you going to overwrite the save data, yun?"
Text_en,UIScoreList/SongLockMessage,"Unreleased song, Yun."
Text_en,UIStory/Chapter1,"The first part of the story, Yun. The prologue, Yun.

(There are limits to the conspiracy theories that arise, Yun.)"
Text_en,UIStory/Chapter2,"The second part of the story, Yun! The main part, Yun!

Aiming for 100 percent eccentricity, Yun!

(Generating lots of 5-star conspiracy theories, Yun!)"
Text_en,UIStory/Chapter3,"The main story part, Yun!

(Yun will generate lots of 5-star conspiracy theories!)"
Text_en,UITitle/YunYun/ExtraMessage,"> Yunyun
This is a special page, Yunyun!"
Text_en,UITitle/YunYun/Message1,"> Yunyun
Haaah! The signal is hopelessly weak, Yunyun!"
Text_en,UITitle/YunYun/Message2,"> Yunyun
Whoa! It's broken, Yun!
Let's check out LOAD DREAM, Yun!!"
Text_en,UITitle/YunYun/Message3,"> Yunyun
Let's raise the signal even more, Yunyun!"
Text_en,UITitle/YunYun/Message4,"> Yunyun
I have to convey these feelings to Q-chan...!"
Text_en,UITitle/YunYun/Message5,"> Yunyun
Yunyun!"
Text_en,UITitle/YunYun/Title_000_000/01_01,">Yunyun
Yunyun has existed to help Q-chan's heart!"
Text_en,UITitle/YunYun/Title_000_000/02_01,">Yunyun
Hehe. Today is Yunyun's birthday, yun."
Text_en,UITitle/YunYun/Title_000_000/03_01,">Yunyun
Happy Birthday!
Today is Q-chan's birthday, Yun!"
Text_en,UITitle/YunYun/Title_000_000/04_01,">Yunyun
Happy New Year, Yun!"
Text_en,UITitle/YunYun/Title_000_000/05_01,">Yunyun
Happy Christmas Yun!
May all couples explode, Yun."
Text_en,UITitle/YunYun/Title_000_000/06_01,">Yunyun
...Why,
Why is Yunyun the only one here...?"
Text_en,UITitle/YunYun/Title_000_000/06_02,">Yunyun
...I promised Q-chan that we'd always be together..."
Text_en,UITitle/YunYun/Title_000_000/06_03,">Yunyun
...So this is it...

Inside Q-chan's broken head..."
Text_en,UITitle/YunYun/Title_000_000/06_04,">Yunyun
...From the very beginning, it was all Yunyun's memories...

Yunyun's fantasies that Q-chan had in his head."
Text_en,UITitle/YunYun/Title_000_000/06_05,">Yunyun
...Yunyun's Radio Wave Syndrome..."
Text_en,UITitle/YunYun/Title_000_000/07_01,">Yunyun
And so, Yunyun remains completely unaware,
and can connect with Q-chan via radio waves..."
Text_en,UITitle/YunYun/Title_000_000/07_02,">Yunyun
Rim de la Tenton."
Text_en,UITitle/YunYun/Title_000_000/other,">Yunyun
..."
Text_en,UITitle/YunYun/Title_010_001/01_01,">Yunyun
...Q-chan was shocked, and her heart broke..."
Text_en,UITitle/YunYun/Title_010_001/01_02,">Yunyun
...So...Yunyun is..."
Text_en,UITitle/YunYun/Title_010_002/01_01,">Yunyun
...Reality is full of painful things, yun..."
Text_en,UITitle/YunYun/Title_010_002/01_02,">Yunyun
...So, in the world of fiction,
I want you to smile at least a little bit, Yun..."
Text_en,UITitle/YunYun/Title_010_003/01_01,">Yunyun
...To send Yunyun's signals to Q-chan's heart..."
Text_en,UITitle/YunYun/Title_010_003/01_02,">Yunyun
...Halfway there..."
Text_en,UITitle/YunYun/Title_010_004/01_01,">Yunyun
...Q-chan, Q-chan, Q-chan.

Q-chan, Q-chan, Q-chan..."
Text_en,UITitle/YunYun/Title_010_004/01_02,">Yunyun
It's okay. Absolutely, everything will be alright.
Yunyun is the only one who won't leave Q-chan alone, yun."
Text_en,UITitle/YunYun/Title_010_005/01_01,">Yunyun
It's okay to escape into fantasy or fiction, Yun.
As long as Q-chan is alive, Yunyun..."
Text_en,UITitle/YunYun/Title_010_005/01_02,">Yunyun
--Any reality that makes Q-chan sad,
I hope it just spins around, Yun."
Text_en,UITitle/YunYun/Title_010_006/01_01,">Yunyun
100 percent achieved.
Wait for me, Q-chan."
Text_en,UITitle/YunYun/Title_010_006/01_02,">Yunyun
I'll send the radio waves, Yun."
Text_en,UITitle/YunYun/Title_020_010/01_01,">Yunyun
...'Recovery'...

Does that mean restoring the signal strength of this world to normal?"
Text_en,UITitle/YunYun/Title_020_010/01_02,">Yunyun
...Even Yunyun's memories...?"
Text_en,UITitle/YunYun/Title_020_010/01_03,">Yunyun
As someone who knows nothing,
If I can get excited with Q-chan..."
Text_en,UITitle/YunYun/Title_020_010/01_04,">Yunyun
--It might be a blissful dreamlike hell, Yun."
Text_en,UITutorial/EndButton,end
Text_en,UITutorial/Exit,"Are you going to finish the tutorial, yun?"
Text_en,UITutorial/LatencyAdjustment/Page1/Message,"This will stagger the timing of the radio song and the notes!

It's also convenient when using Bluetooth earphones!, yun."
Text_en,UITutorial/LatencyAdjustment/Page1/Title,■ Audio sync adjustment
Text_en,UITutorial/MonthlyRanking/Page1/Message,"The score ranking for the ""denpa song"" is here!

It resets at the beginning of each month!

(The first reset is scheduled for June 1st, 2026)"
Text_en,UITutorial/MonthlyRanking/Page1/Title,■Monthly Ranking
Text_en,UITutorial/RhythmMode/Page1/Message,"There's no advantage or disadvantage to game progression depending on the mode!

[Normal] Recommended mode

[Binbin] A challenging mode

[Bachibachi] An even more challenging mode

[For Hardcore Players Only] For a select group of core players, yun."
Text_en,UITutorial/RhythmMode/Page1/Title,■Mode Change
Text_en,UITutorial/RhythmMode/Page2/Message,"Normal reception timing!

• PERFECT: ±50

• GREAT: ±101

• GOOD: ±191"
Text_en,UITutorial/RhythmMode/Page2/Title,■Normal
Text_en,UITutorial/RhythmMode/Page3/Message,"Perfect reception timing!

• PERFECT: ±33

• GREAT: ±66

• GOOD: ±151"
Text_en,UITutorial/RhythmMode/Page3/Title,■Binbin
Text_en,UITutorial/RhythmMode/Page4/Message,"Perfect reception timing!

• PERFECT: ±33

• GREAT: ±66

• GOOD: ±101"
Text_en,UITutorial/RhythmMode/Page4/Title,■ Crackling
Text_en,UITutorial/RhythmMode/Page5/Message,"Reception timing for hardcore gamers!

• PERFECT: ±21

• GREAT: ±41

• GOOD: ±101"
Text_en,UITutorial/RhythmMode/Page5/Title,■ For addicts only
Text_en,UITutorial/SettingAdjust/Page1/Message,"Let's adjust the judgment timing!

For example, if the judgment error is often +5.0,
we'll set the judgment timing to -5.0 to bring it closer to 0, yun!"
Text_en,UITutorial/SettingAdjust/Page1/Title,■ Adjusting the timing of the judgment
Text_en,UITutorial/SettingBgColor/Page1/Message,"You can make it darker or brighter, Yun!

You can adjust the visibility of the notes, Yun!"
Text_en,UITutorial/SettingBgColor/Page1/Title,■Brightness of the background
Text_en,UITutorial/SettingCharaShow/Page1/Message,"People are disappearing, yun!"
Text_en,UITutorial/SettingCharaShow/Page1/Title,■Character display
Text_en,UITutorial/SettingCycleBgColor/Page1/Message,"You can make it darker or brighter!

This feature is for those who are bothered by the swirling, flickering lights, yun!"
Text_en,UITutorial/SettingCycleBgColor/Page1/Title,■ Swirling background brightness
Text_en,UITutorial/SettingDiffShow/Page1/Message,"This displays the judgment error for PERFECT, yun!"
Text_en,UITutorial/SettingDiffShow/Page1/Title,■±judgment error display
Text_en,UITutorial/SettingKaibunsho/Page1/Message,"The effect of the mysterious message card disappears, yun!"
Text_en,UITutorial/SettingKaibunsho/Page1/Title,■Mysterious document card presentation!
Text_en,UITutorial/SettingKaibunsho2/Page1/Message,"The effect of the mysterious document card disappears!

Don't understand what that means?

Let's continue this dream a little further, yun!"
Text_en,UITutorial/SettingKaibunsho2/Page1/Title,■Mysterious document card presentation!
Text_en,UITutorial/SettingKeyConfig/Page1/Message,"You can make it darker or brighter, Yun!

You can adjust the visibility of the notes, Yun!"
Text_en,UITutorial/SettingKeyConfig/Page1/Title,■Key Configuration
Text_en,UITutorial/SettingLane/Page1/Message,"You can choose between wide mode and slim mode, yun!"
Text_en,UITutorial/SettingLane/Page1/Title,■Lane Type
Text_en,UITutorial/SettingLaneBgColor/Page1/Message,"You can make it darker or brighter, Yun!

You can adjust the visibility of the notes, Yun!"
Text_en,UITutorial/SettingLaneBgColor/Page1/Title,■Lane background brightness
Text_en,UITutorial/SettingMirror/Page1/Message,"The falling notes are reversed left and right, Yun!"
Text_en,UITutorial/SettingMirror/Page1/Title,■ Mirror Mode
Text_en,UITutorial/SettingNoteSpeed/Page1/Message,"The speed at which the notes fall changes, Yun!"
Text_en,UITutorial/SettingNoteSpeed/Page1/Title,■ Notes Speed
Text_en,UITutorial/SettingPostOff/Page1/Message,Yun will cancel the posting of the suspicious document and the emergence of conspiracy theories!
Text_en,UITutorial/SettingPostOff/Page1/Title,■Suspicious document submission cancelled!
Text_en,UITutorial/SettingPostOff2/Page1/Message,"Yun will cancel the posting of the suspicious document and the emergence of the conspiracy theory!
Don't understand what I'm talking about?
Let's continue this dream a little further, Yun!"
Text_en,UITutorial/SettingPostOff2/Page1/Title,■Suspicious document submission cancelled!
Text_en,UITutorial/SettingSameLine/Page1/Message,"I can tell you which notes to press at the same time, yun!"
Text_en,UITutorial/SettingSameLine/Page1/Title,■ Simultaneous press line
Text_en,UITutorial/SettingShakeBg/Page1/Message,"You can turn the screen shake on and off, yun!"
Text_en,UITutorial/SettingShakeBg/Page1/Title,■Screen shake
Text_en,UITutorial/Trophy/Page1/Message,"When you acquire it, your signal strength increases!

This is common to all dreams.

Playing new songs makes it more efficient, yun!"
Text_en,UITutorial/Trophy/Page1/Title,■ Achievements
Text_en,UITutorial/TutorialAfterPlayGame/Page1/Message,"Playing denpa songs, achieving achievements,
gaining conspiracy theories, and triggering endings will increase your Yun!
Aim for 100% Yun!"
Text_en,UITutorial/TutorialAfterPlayGame/Page1/Title,■ Increased radio wave intensity
Text_en,UITutorial/TutorialAfterPlayGame/Page2/Message,"Playing Denpa songs will increase your excitement level, Yun!

As for the other parameters... I'll explain them later, Yun!"
Text_en,UITutorial/TutorialAfterPlayGame/Page2/Title,■ Increased health
Text_en,UITutorial/TutorialDenpa/Page1/Message,"By grooving to the rhythm of the Denpa song,
you can receive radio waves, Yun!"
Text_en,UITutorial/TutorialDenpa/Page1/Title,■ Radio Wave Song
Text_en,UITutorial/TutorialEnergyDrink/Page1/Message,"Drinking ZONe puts Q-chan into a ""zone"" state!?

The █ in ""█████"" is increased by █, yun!"
Text_en,UITutorial/TutorialEnergyDrink/Page1/Title,■ Energy Drinks
Text_en,UITutorial/TutorialEnergyDrink2/Page1/Message,"Drinking ZONe puts Q-chan into a ""zone"" state!?

The star on the ""Mysterious Document Card"" increases by 1, yun!"
Text_en,UITutorial/TutorialEnergyDrink2/Page1/Title,■ Energy Drinks
Text_en,UITutorial/TutorialFirst/Page2/Message,"Click on the radio song,
receive radio waves to the rhythm,
and get excited, yun!"
Text_en,UITutorial/TutorialFirst/Page2/Title,■ Radio Wave Song
Text_en,UITutorial/TutorialFirst/Page3/Message,"You can find out your immediate goals, Yun!"
Text_en,UITutorial/TutorialFirst/Page4/Message,"You can find out how Q-chan is doing, yun!"
Text_en,UITutorial/TutorialFirst/Page4/Title,■ Health
Text_en,UITutorial/TutorialFirst/Page5/Message,"Q-chan's heart is pounding with excitement
Maybe she can do it once she feels better, yun?"
Text_en,UITutorial/TutorialFirst/Page5/Title,■ Room exploration
Text_en,UITutorial/TutorialGeass/Page1/Message,"Q: I can manipulate radio wave receivers with radio waves.

My charisma level will decrease by 50%, but
I can solidify the conspiracy theories that arise, yun!"
Text_en,UITutorial/TutorialGeass/Page1/Title,■ Geass of Conspiracy and Control
Text_en,UITutorial/TutorialHeaderDenpa/Page1/Message,"Making it 100 percent is the goal of the ""Yunyun Radio Wave Syndrome""!

It's all to send ""Yunyun Radio Waves"" to Q-chan!"
Text_en,UITutorial/TutorialHeaderDenpa/Page1/Title,■Radio intensity
Text_en,UITutorial/TutorialMama/Page1/Message,"Q-chan contacts her mom.

The excitement level decreases by 50%, but
the contents of the refrigerator are restored, yun!"
Text_en,UITutorial/TutorialMama/Page1/Title,■MAMA
Text_en,UITutorial/TutorialMamakitaMode/Page1/Message,"Pressing the Tab button will change the screen to something super wholesome!

Even if Mom sees you, she won't know you were playing, so it's safe, yun!"
Text_en,UITutorial/TutorialMamakitaMode/Page1/Title,■Mama Kita Mode
Text_en,UITutorial/TutorialMamakitaMode/Page2/Message,"If hardcore footage is shown,
you might be able to receive a special signal, YUN?"
Text_en,UITutorial/TutorialMamakitaMode/Page2/Title,■Mama Kita Mode
Text_en,UITutorial/TutorialMamakitaModeDemo/Page1/Message,"Pressing the Tab button will change the screen to something super wholesome!

Even if Mom sees you, she won't know you were playing, so it's safe, yun!"
Text_en,UITutorial/TutorialMamakitaModeDemo/Page1/Title,■Mama Kita Mode
Text_en,UITutorial/TutorialSearch/Page1/Message,"You can explore when your excitement level is 20% or higher!

Investigate various places and click, yun!"
Text_en,UITutorial/TutorialSearch/Page1/Title,■Exploration
Text_en,UITutorial/TutorialSlot/Page1/Message,"These are cards based on Q-chan's writing!

You can combine three of them and post them on the internet, yun!"
Text_en,UITutorial/TutorialSlot/Page1/Title,■ Suspicious document card
Text_en,UITutorial/TutorialSlot/Page2/Message,"Your health changes depending on the type of card you submit!

• Excitement: Excitement level increases by 2% for each star

• Yunyun: Yunyun level increases by 2% for each star

• Charisma: Charisma level increases by 2% for each star"
Text_en,UITutorial/TutorialSlot/Page2/Title,■ Suspicious document card
Text_en,UITutorial/TutorialSlot/Page3/Message,"The mysterious document cards have stars from 1 to 5!

The higher the star rating, the more likely amazing results will occur, yun!"
Text_en,UITutorial/TutorialSlot/Page3/Title,■The star of the mysterious document card
Text_en,UITutorial/TutorialSns/Page1/Message,"When conspiracy theories arise, the level of craziness increases!

Let's aim for 100 percent craziness, yun!"
Text_en,UITutorial/TutorialSns/Page1/Title,■Conspiracy theory
Text_en,UITutorial/TutorialSns/Page2/Message,"The same conspiracy theory levels up twice!

When a 5-star conspiracy theory appears...

Something might happen, yun?"
Text_en,UITutorial/TutorialSns/Page2/Title,■Conspiracy theory level
Text_en,UITutorial/YunYunMode/Page1/Message,"Drag and drop Yunyun onto Q-chan!

This mode activates by consuming 50% of your Yunyun points!

For 15 minutes, you'll receive random ""denpa songs""!

During reception, conspiracy theories up to 4 stars will randomly appear!"
Text_en,UITutorial/YunYunMode/Page1/Title,■ Yunyun Possession Fusion Mode
Text_en,UIVideo/Skip,Do you want to skip the video playback?
Header_en,VSync,VSync
Wiki_en,WIKI1_BLOCK1_TEXT,"Execution Angel + Guiltina is a PC game with visual novel and simulation elements, released in 2003 by the indie brand ""WHO YOU."" Its genre is described as a ""false conviction execution apocalypse RPG."" Yunyun is a little devil who belongs to the enemy organization in the game. She refers to herself as ""Yunyun."" She ends her sentences with ""yun."""
Wiki_en,WIKI1_BLOCK1_TITLE,Execution Angel + Guiltina
Wiki_en,WIKI1_BLOCK2_TEXT,"A coined term from the series. When the Execution Angel + Guiltina OVA was released in 2005, the phrase ""Rim de Lacent!"" became an internet sensation, spreading primarily among anime fans on 666ch. It won the silver prize at the 2005 Anime Buzzword Awards. The OVA director explained that it carries the meaning of ""Let's go to the 2D world"" and ""It's okay to escape from reality."""
Wiki_en,WIKI1_BLOCK2_TEXT_ADD,"According to a recent statement by the original creator, the phrase was made into a wild, nonsensical combination of words because ""being silly makes you happier."""
Wiki_en,WIKI1_DESC,"Yunyun is a fictional character appearing in the mixed-media franchise Execution Angel + Guiltina. Despite being an antagonist, she is depicted as a highly popular ""denpa-type little devil."" Originating from the PC game released in 2003, the franchise expanded in 2005 with an OVA adaptation and character song CD releases, among other media."
Wiki_en,WIKI1_LINK,Execution Angel + Guiltina > List of Execution Angel + Guiltina Characters > Yunyun
Wiki_en,WIKI1_POLICY,"Text is available under the Creative Commons Attribution-ShareAlike license.
Privacy policy"
Wiki_en,WIKI1_POLICY_DATE,"Text is available under the Creative Commons Attribution-ShareAlike license.
Privacy policy"
Wiki_en,WIKI1_PROFILE_AGE,Age
Wiki_en,WIKI1_PROFILE_AGE_TEXT,999
Wiki_en,WIKI1_PROFILE_ANOTHER_NAME,Alias
Wiki_en,WIKI1_PROFILE_ANOTHER_NAME_TEXT,Denpa Little Devil
Wiki_en,WIKI1_PROFILE_APPER,Debut
Wiki_en,WIKI1_PROFILE_APPER_TEXT,"Original game: Part 1, Episode 6
Anime: Episode 3"
Wiki_en,WIKI1_PROFILE_BIRTHDAY,Birthday
Wiki_en,WIKI1_PROFILE_BIRTHDAY_TEXT,June 6th
Wiki_en,WIKI1_PROFILE_FROM,Character in Execution Angel + Guiltina
Wiki_en,WIKI1_PROFILE_GENDER,Gender
Wiki_en,WIKI1_PROFILE_GENDER_TEXT,Female
Wiki_en,WIKI1_PROFILE_TALK,Catchphrase
Wiki_en,WIKI1_TITLE,Yunyun (Character)
Wiki_en,WIKI3_BLOCK10_TEXT,"The general term for finishing moves. Activated by consuming the Violent Impulse Gauge, dealing massive damage to enemies. Guiltina has an especially high gauge accumulation rate, and with certain equipment, can activate multiple executions in a single turn."
Wiki_en,WIKI3_BLOCK10_TITLE,Execution
Wiki_en,WIKI3_BLOCK11_TEXT,The game features 10 multiple endings depending on the number of executions and who was executed.
Wiki_en,WIKI3_BLOCK12_TEXT,"A line spoken by Guiltina that is shared across all endings. No matter which ending is reached, the final scene always shows a quiet townscape as the BGM fades out, and she says, ""The world is cleansed."" This line also serves as the cue for the staff credits to roll, after which the ending theme ""Vibraslap of Victory"" plays."
Wiki_en,WIKI3_BLOCK12_TITLE,"The world is cleansed."""""
Wiki_en,WIKI3_BLOCK13_TEXT,"Rather than deep strategy, the game was praised for the sheer satisfaction of dispatching scumbags and scumbag-like characters through its comical, fast-paced splatter sequences. Since it requires no difficult decisions, some have jokingly called it ""a muscle-training puzzle you can play on reflexes alone."" Its flashy execution animations and quick-decision executions allow for a high-tempo play style, and it became a popular topic as a game suited for stress relief."
Wiki_en,WIKI3_BLOCK13_TITLE,Gameplay Feel and Reception
Wiki_en,WIKI3_BLOCK14_TEXT,See: <click=Chara>List of Execution Angel + Guiltina Characters</click> for details.
Wiki_en,WIKI3_BLOCK15_TEXT,"The protagonist of this game. A high-ranking Execution Angel.
She has the reflexes and reaction speed to act before she thinks, and boasts the highest execution count in all of Heaven. She rarely hesitates when it comes to executions, and her attitude of prioritizing efficiency and speed above all else has earned her the title of ""elite"" within Heaven."
Wiki_en,WIKI3_BLOCK15_TITLE,Guiltina
Wiki_en,WIKI3_BLOCK16_TEXT,"A denpa little devil. After the OVA adaptation, her catchphrase ""Rim de Lacent"" and her character song became internet memes.
See: <click=YunYun>Yunyun</click> for details."
Wiki_en,WIKI3_BLOCK17_TEXT,"The OVA adaptation of Execution Angel + Guiltina was released in 2005 as a 3-volume set. While based on the original game's story, it emphasized the comedic elements and simplified certain scenes. The splatter scenes in particular were turned into gags for the OVA, and the depiction of Guiltina's execution scenes became a notable talking point."
Wiki_en,WIKI3_BLOCK17_TITLE,OVA Adaptation
Wiki_en,WIKI3_BLOCK18_TEXT,"Due to its extreme content and unapologetic worldview, the game was highly divisive at launch, but it later became known as a title that achieved cult popularity. Yunyun in particular became an internet meme and is treated as the iconic mascot character of the series."
Wiki_en,WIKI3_BLOCK18_TITLE,Reception
Wiki_en,WIKI3_BLOCK1_TEXT,"This game was born from the concept that ""scumbags can only be dealt with by execution"" and ""executing scumbags feels great."" It is an RPG in which ""Execution Angels"" gruesomely dispatch the scumbags plaguing human society through splatter-style violence. The story, which uses comic relief to satirize social issues, has also been well-regarded for its depth.

In 2005, the OVA adaptation Execution Angel + Guiltina was released as a 3-volume set."
Wiki_en,WIKI3_BLOCK1_TITLE,Overview
Wiki_en,WIKI3_BLOCK2_TEXT,"In Heaven, the philosophy that ""death is salvation"" and ""scumbags can only be dealt with by execution"" is considered justice, and the Execution Angels carry out executions on scumbags who have infiltrated the human world. In opposition, the demons preach that ""even scumbags can be saved"" and intervene by granting them love, money, power, and information. However, as a result, the scumbags only hasten their own downfall, and the executions actually accelerate.

Among the Execution Angels, Guiltina is an elite who boasts the highest execution count in all of Heaven, thanks to her reflexes that let her strike before she even thinks. Meanwhile, Eve, a new angel who retained her memories from her time as a human, cannot bear the sight of blood and eventually falls to become a demon.

After countless executions, Guiltina raises her hands, stained red with blood, and murmurs, ""The world is cleansed."" In this quiet world where all the scumbags are gone, however, she feels an emptiness in her fists with nothing left to strike."
Wiki_en,WIKI3_BLOCK2_TITLE,Story
Wiki_en,WIKI3_BLOCK3_TITLE,Key Terms
Wiki_en,WIKI3_BLOCK4_TEXT,"Beings who execute scumbags that have infiltrated the human world, guided by the belief that ""scumbags can only be dealt with by execution."" All Execution Angels were originally human souls who suffered at the hands of scumbags."
Wiki_en,WIKI3_BLOCK4_TITLE,Execution Angel
Wiki_en,WIKI3_BLOCK5_TEXT,"Targets hunted by both Execution Angels and demons, regarded as a blight on human society. Most are people driven by desire and self-interest."
Wiki_en,WIKI3_BLOCK5_TITLE,Scumbag
Wiki_en,WIKI3_BLOCK6_TEXT,"Beings who interfere in the human world under the belief that ""even scumbags can be saved."" They grant powers related to desires such as love, money, strength, and information, but this often ends up hastening the scumbags' self-destruction."
Wiki_en,WIKI3_BLOCK6_TITLE,Demon
Wiki_en,WIKI3_BLOCK7_TEXT,"An RPG that calls itself a ""false conviction execution apocalypse RPG."" The player acts as an Execution Angel, executing ""scumbags"" in the human world on sight and making the world ""cleansed."""
Wiki_en,WIKI3_BLOCK7_TITLE,System
Wiki_en,WIKI3_BLOCK8_TEXT,"The criteria for determining who is a scumbag are vague, and judgments can be arbitrarily skewed by the player's own perspective. Rather than correctness, the condition for progressing is simply ""whether or not you executed someone"" -- even false convictions allow the world to move forward as normal."
Wiki_en,WIKI3_BLOCK8_TITLE,False Conviction Execution System
Wiki_en,WIKI3_BLOCK9_TEXT,"If an Execution Angel goes a certain number of turns without executing anyone, the Violent Impulse Gauge builds up, and once it exceeds the threshold, the angel goes berserk. While berserk, attacks are made indiscriminately against both allies and enemies."
Wiki_en,WIKI3_BLOCK9_TITLE,Violent Impulse System
Wiki_en,WIKI3_DESC,"Execution Angel + Guiltina is a PC game released in 2003 by indie brand ""WHO YOU.""
Its genre is a false conviction execution apocalypse RPG."
Wiki_en,WIKI3_LINK,Execution Angel + Guiltina
Wiki_en,WIKI3_PROFILE_ANIMATION,Studio
Wiki_en,WIKI3_PROFILE_ANIMATION_TEXT,Doshahu
Wiki_en,WIKI3_PROFILE_APPER_TEXT,Splatter Comedy
Wiki_en,WIKI3_PROFILE_DATE,Release Date
Wiki_en,WIKI3_PROFILE_DEVELOPER,Developer
Wiki_en,WIKI3_PROFILE_EPISODE,Episodes
Wiki_en,WIKI3_PROFILE_EPISODE_TEXT,3 Volumes (6 Episodes)
Wiki_en,WIKI3_PROFILE_GAMEGENRE,Game Genre
Wiki_en,WIKI3_PROFILE_GAMEGENRE_TEXT,False Conviction Execution Apocalypse RPG
Wiki_en,WIKI3_PROFILE_GAMEHARD,Platform
Wiki_en,WIKI3_PROFILE_NAME,Execution Angel + Guiltina
Wiki_en,WIKI3_TITLE,Execution Angel + Guiltina
