TableName,Key,Text
ConspiracyTheoryTalk_en,No49/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No49/Lv3/2/TEXT,"I see. So, at least one of them might be seriously broken, right?"
ConspiracyTheoryTalk_en,No50/Lv1/1/TEXT,"Q-chan's body is made of instant food and energy drinks, right?"
ConspiracyTheoryTalk_en,No50/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No50/Lv1/2/TEXT,"--Then I don't need to cook for myself in my lifetime.

I'll crush everything with an endless supply of processed foods!"
ConspiracyTheoryTalk_en,No50/Lv2/1/TEXT,"Q-chan, what kind of instant food do you like?"
ConspiracyTheoryTalk_en,No50/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No50/Lv2/2/TEXT,Seafood cup noodles!!!!
ConspiracyTheoryTalk_en,No50/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No50/Lv3/1/TEXT,Could it be that instant food is the reason I can now have conversations with Yunyun?!
ConspiracyTheoryTalk_en,No50/Lv3/2/TEXT,That's not true! It's thanks to the love signals between the two of us!
ConspiracyTheoryTalk_en,No51/Lv1/1/TEXT,What are those fairies that originated on the internet in its heyday?
ConspiracyTheoryTalk_en,No51/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No51/Lv1/2/TEXT,⊂222(^ω^)2⊃Boom?
ConspiracyTheoryTalk_en,No51/Lv2/1/TEXT,Do personal blogs like the ones from back in the day still exist?
ConspiracyTheoryTalk_en,No51/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No51/Lv2/2/TEXT,"...The last bastion of goodness in internet connections.

Like that person's website with static HTML files...?"
ConspiracyTheoryTalk_en,No51/Lv3/1/TEXT,"...Apparently, the electronic fairies have incredibly toned abs...!"
ConspiracyTheoryTalk_en,No51/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No51/Lv3/2/TEXT,I see. Maybe the ID number was too high.
ConspiracyTheoryTalk_en,No52/Lv1/1/TEXT,Q-chan has several figurines in her room too!
ConspiracyTheoryTalk_en,No52/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No52/Lv1/2/TEXT,"Digital is great, but as a true otaku, I want to give tangible form to the things I love."
ConspiracyTheoryTalk_en,No52/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No52/Lv2/1/TEXT,"The day I first displayed Yunyun's figure in my home, I felt like I was getting closer to becoming a 5-star Yunyun otaku."
ConspiracyTheoryTalk_en,No52/Lv2/2/TEXT,"Whether you have the figure or not, if you have a strong love for Yunyun, then she deserves 5 stars!"
ConspiracyTheoryTalk_en,No52/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No52/Lv3/1/TEXT,The reason I can talk to Yunyun like this is probably because I performed a ritual to summon an evil god using figurines?
ConspiracyTheoryTalk_en,No52/Lv3/2/TEXT,"Yunyun isn't an evil god, she's a demon. And,
The reason Yunyun and Q-chan are connected is because of a miracle of radio waves!"
ConspiracyTheoryTalk_en,No53/Lv1/1/TEXT,"If all the stars are fake, then the chances of encountering aliens are 0%!"
ConspiracyTheoryTalk_en,No53/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No53/Lv1/2/TEXT,It's reassuring that pure love won't result in the Earth being covered in flesh or being attacked by hostile alien creatures.
ConspiracyTheoryTalk_en,No53/Lv2/1/TEXT,"If the whole sky were a planetarium,
you could freely substitute shooting stars!"
ConspiracyTheoryTalk_en,No53/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No53/Lv2/2/TEXT,Looks like a timeline lottery has occurred.
ConspiracyTheoryTalk_en,No53/Lv3/1/TEXT,I have this image that geeks like Morse code!
ConspiracyTheoryTalk_en,No53/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No53/Lv3/2/TEXT,"I don't want to be like everyone else, but I also don't want to be someone nobody understands.

- I like words that only those who understand will get through to."
ConspiracyTheoryTalk_en,No54/Lv1/1/TEXT,"By the way, Q-chan, are you not interested in Vtubers?

There are so many cute ones!"
ConspiracyTheoryTalk_en,No54/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No54/Lv1/2/TEXT,"I like them, but not as much as Yunyun, I guess? Vtubers are basically documentaries wrapped in a two-dimensional veil, after all."
ConspiracyTheoryTalk_en,No54/Lv2/1/TEXT,"Video platforms are increasing one after another, Yun."
ConspiracyTheoryTalk_en,No54/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No54/Lv2/2/TEXT,"Too many options can be tiring to research and choose from, right?

I miss the days when Nitanita Video (β) reigned supreme."
ConspiracyTheoryTalk_en,No54/Lv3/1/TEXT,"It seems like the word ""reincarnation"" is trending in various places these days."
ConspiracyTheoryTalk_en,No54/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No54/Lv3/2/TEXT,It's because reality is harsh.
ConspiracyTheoryTalk_en,No55/Lv1/1/TEXT,Agent...parrot...?
ConspiracyTheoryTalk_en,No55/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No55/Lv1/2/TEXT,"I don't know who came up with this idea, but it's way too rushed, isn't it?"
ConspiracyTheoryTalk_en,No55/Lv2/1/TEXT,"Apparently, the world of Agent Inko is pretty dark."
ConspiracyTheoryTalk_en,No55/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No55/Lv2/2/TEXT,"Even though there's an animal welfare and management law, the Labor Standards Act doesn't apply, right?"
ConspiracyTheoryTalk_en,No55/Lv3/1/TEXT,"There are quite a few apps with bird icons, aren't there?"
ConspiracyTheoryTalk_en,No55/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No55/Lv3/2/TEXT,"That's also true for those quirky language learning apps, right?"
ConspiracyTheoryTalk_en,No56/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No56/Lv1/1/TEXT,"Ugh.

Even now, just hearing the word ""Monday"" makes my stomach turn."
ConspiracyTheoryTalk_en,No56/Lv1/2/TEXT,"Even God must have had a phobia of Mondays, Yun."
ConspiracyTheoryTalk_en,No56/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No56/Lv2/1/TEXT,"There's no peace for shut-in NEETs.

They live on pins and needles of guilt, and it's always painful."
ConspiracyTheoryTalk_en,No56/Lv2/2/TEXT,"Q-chan is working hard!

As long as she's alive and happy, she deserves 5 stars!"
ConspiracyTheoryTalk_en,No56/Lv3/1/TEXT,"If this conspiracy theory meant Mondays were a day off, everyone would be happy!"
ConspiracyTheoryTalk_en,No56/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No56/Lv3/2/TEXT,That's right! Wait... but... what day of the week is it today?
ConspiracyTheoryTalk_en,No57/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No57/Lv1/1/TEXT,A millionaire who's unemployed? I've certainly heard that the truly wealthy tend to live quiet lives.
ConspiracyTheoryTalk_en,No57/Lv1/2/TEXT,...Maybe Q-chan too...?
ConspiracyTheoryTalk_en,No57/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No57/Lv2/1/TEXT,"Sigh. Even though we're both NEETs, you're completely different from me."
ConspiracyTheoryTalk_en,No57/Lv2/2/TEXT,"Q-chan is one of a kind, and she's special to Yunyun, so that can't be helped!"
ConspiracyTheoryTalk_en,No57/Lv3/1/TEXT,...A noble person who possesses eternal leisure...
ConspiracyTheoryTalk_en,No57/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No57/Lv3/2/TEXT,That's a nasty conspiracy theory!
ConspiracyTheoryTalk_en,No58/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No58/Lv1/1/TEXT,At our previous house—Dad had a subscription for it—we could watch all sorts of anime on pay-per-view BS channels.
ConspiracyTheoryTalk_en,No58/Lv1/2/TEXT,Watching an entire anime series in one go is like a little festival.
ConspiracyTheoryTalk_en,No58/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No58/Lv2/1/TEXT,I've even made some overseas otaku friends because we both like Yunyun.
ConspiracyTheoryTalk_en,No58/Lv2/2/TEXT,"The waves of love can transcend the world, Yun!"
ConspiracyTheoryTalk_en,No58/Lv3/1/TEXT,It's tough when you can't watch your favorite shows because of various circumstances.
ConspiracyTheoryTalk_en,No58/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No58/Lv3/2/TEXT,"Anime, games, novels... I wish everyone could enjoy them more easily, regardless of their circumstances."
ConspiracyTheoryTalk_en,No59/Lv1/1/TEXT,"Q-chan, do you use electronic money too?"
ConspiracyTheoryTalk_en,No59/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No59/Lv1/2/TEXT,"I use BITMOEE.

It's really convenient for buying digital download versions of games."
ConspiracyTheoryTalk_en,No59/Lv2/1/TEXT,"Q-chan, what do you do when you want something?"
ConspiracyTheoryTalk_en,No59/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No59/Lv2/2/TEXT,I'm slowly using up the allowance and New Year's money I've been saving.
ConspiracyTheoryTalk_en,No59/Lv3/1/TEXT,Otaku culture is driving the economy!
ConspiracyTheoryTalk_en,No59/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No59/Lv3/2/TEXT,"When I hear stories like that, I feel a little proud as a fellow otaku."
ConspiracyTheoryTalk_en,No60/Lv1/1/TEXT,"""Execution Angel † Guiltyna"" is a work aimed at men, but why did Q-chan fall in love with it?"
ConspiracyTheoryTalk_en,No60/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No60/Lv1/2/TEXT,"I was just so smitten with Yunyun! When it comes to smittenness,
it doesn't matter if it's for men, women, HL, GL, or BL, right?!"
ConspiracyTheoryTalk_en,No60/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No60/Lv2/1/TEXT,"If a world existed where you could create the perfect child you wanted,
I might never have been born."
ConspiracyTheoryTalk_en,No60/Lv2/2/TEXT,"Q-chan's existence, born by a miracle, is truly a 5-star Yun!"
ConspiracyTheoryTalk_en,No60/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No60/Lv3/1/TEXT,I can't really picture myself becoming a parent as an extension of my life.
ConspiracyTheoryTalk_en,No60/Lv3/2/TEXT,"Q-chan's life is her own.

As long as Q-chan is smiling, there's nothing to worry about."
ConspiracyTheoryTalk_en,No61/Lv1/1/TEXT,"Q-chan, you don't play gacha games, do you?"
ConspiracyTheoryTalk_en,No61/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No61/Lv1/2/TEXT,"I haven't played it yet, but I'll play it when Yunyun's game comes out!

I'll spend all my possessions to repay my love for Yunyun!"
ConspiracyTheoryTalk_en,No61/Lv2/1/TEXT,"Denpa songs. Gacha. MAD videos.

The digital world is full of electronic drugs."
ConspiracyTheoryTalk_en,No61/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No61/Lv2/2/TEXT,"But for me, the best digital drug is
Yunyun's voice!"
ConspiracyTheoryTalk_en,No61/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No61/Lv3/1/TEXT,"Is a policy of keeping the masses ignorant really a bad thing?

I think being a little dumb can lead to a happier, more cheerful life."
ConspiracyTheoryTalk_en,No61/Lv3/2/TEXT,"Domination, subjugation, and beauty. A relationship of mutual support and dependence."
ConspiracyTheoryTalk_en,No62/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No62/Lv1/1/TEXT,"It's a crazy conspiracy theory, but I've seen it on the internet before.

I think I even remember seeing something about Finland not actually existing."
ConspiracyTheoryTalk_en,No62/Lv1/2/TEXT,"Huh?

There are a lot of philosophers on the internet, you know."
ConspiracyTheoryTalk_en,No62/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No62/Lv2/1/TEXT,"There are quite a few animals that seem too good to be true, aren't there?

Like the beaver that screams ""Aaaaah!"""
ConspiracyTheoryTalk_en,No62/Lv2/2/TEXT,Yun is a creature that only exists on the internet.
ConspiracyTheoryTalk_en,No62/Lv3/1/TEXT,"Q-chan, do you have a favorite cryptid or something?"
ConspiracyTheoryTalk_en,No62/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No62/Lv3/2/TEXT,"In a way, maybe it's like 'Yunyun'?"
ConspiracyTheoryTalk_en,No63/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No63/Lv1/1/TEXT,"There are times when you just can't communicate or understand certain types of otaku, right?"
ConspiracyTheoryTalk_en,No63/Lv1/2/TEXT,"It's not like we're playing catch with words, it's more like we're playing dodgeball with words."
ConspiracyTheoryTalk_en,No63/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No63/Lv2/1/TEXT,"I'm neither an S nor an M, I'm a Y!"
ConspiracyTheoryTalk_en,No63/Lv2/2/TEXT,"Hehe. In that case, Yunyun is a Q-type!"
ConspiracyTheoryTalk_en,No63/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No63/Lv3/1/TEXT,"If I imitate Yunyun's way of speaking,
can I become a cute, angelic girl too?"
ConspiracyTheoryTalk_en,No63/Lv3/2/TEXT,Yunyun is a little devil.
ConspiracyTheoryTalk_en,No64/Lv1/1/TEXT,"Q-chan, are you okay with scary stories?"
ConspiracyTheoryTalk_en,No64/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No64/Lv1/2/TEXT,"I guess it's about average? If it's ""internet folklore"" type stuff, there was a time when I was reading for about 22 hours a day."
ConspiracyTheoryTalk_en,No64/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No64/Lv2/1/TEXT,"It's embarrassing, but I used to take information on the internet at face value and even tried to summon a demon."
ConspiracyTheoryTalk_en,No64/Lv2/2/TEXT,Even the pure-hearted Q-chan who believes in the devil is cute and wonderful!
ConspiracyTheoryTalk_en,No64/Lv3/1/TEXT,"They say that if you tell scary stories, real ghosts will show up!
Yun heard that!"
ConspiracyTheoryTalk_en,No64/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No64/Lv3/2/TEXT,"I was just thinking about Yunyun, and then she appeared... so maybe it's credible?"
ConspiracyTheoryTalk_en,No65/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No65/Lv1/1/TEXT,"If there's a theory that the world is made of pasta, then wouldn't it be possible to have a religion where Yunyun created the world?"
ConspiracyTheoryTalk_en,No65/Lv1/2/TEXT,A world where PC game characters become gods is just crazy.
ConspiracyTheoryTalk_en,No65/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No65/Lv2/1/TEXT,"Speaking of which, I heard that the game ""Execution Angel † Guiltyna"" has an incredibly messy spaghetti code."
ConspiracyTheoryTalk_en,No65/Lv2/2/TEXT,"If it's moving, it's ""Okay!"" Yun."
ConspiracyTheoryTalk_en,No65/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No65/Lv3/1/TEXT,"When you watch videos or read articles about space science, you're really overwhelmed by the vastness and wonder of the universe, aren't you?"
ConspiracyTheoryTalk_en,No65/Lv3/2/TEXT,The amazingness of the universe is only possible because there's someone like Q-chan who understands it!
ConspiracyTheoryTalk_en,No66/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No66/Lv1/1/TEXT,"If we take DHMO's jokes as inspiration,
even Yunyun might become something dangerous, right?"
ConspiracyTheoryTalk_en,No66/Lv1/2/TEXT,"...For anyone who has come to know ""Yunyun,""
the 1000-year survival rate is 0%...!"
ConspiracyTheoryTalk_en,No66/Lv2/1/TEXT,"Q-chan, do you ever drink alcohol?"
ConspiracyTheoryTalk_en,No66/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No66/Lv2/2/TEXT,Hehe. I prefer Yunyun to alcohol!
ConspiracyTheoryTalk_en,No66/Lv3/1/TEXT,"Eat, drink, and enjoy what you like!

A stress-free life is the healthiest!"
ConspiracyTheoryTalk_en,No66/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No66/Lv3/2/TEXT,"As long as Yunyun is there, everything will be fine."
ConspiracyTheoryTalk_en,No67/Lv1/1/TEXT,It's certainly a little strange how birds always seem to perch on power lines.
ConspiracyTheoryTalk_en,No67/Lv1/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No67/Lv1/2/TEXT,"I feel like I haven't seen a scene like that in a long time, and it's quite a strange feeling, isn't it?"
ConspiracyTheoryTalk_en,No67/Lv2/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No67/Lv2/1/TEXT,Could it be that the reason Mom's been mad at me about the electricity bill lately is because a bird-shaped drone is stealing electricity...?
ConspiracyTheoryTalk_en,No67/Lv2/2/TEXT,The real culprit has been found!
ConspiracyTheoryTalk_en,No67/Lv3/1/TEXT,"As technology advances, you never know where, who, or how you might be being monitored."
ConspiracyTheoryTalk_en,No67/Lv3/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No67/Lv3/2/TEXT,"For those of you in that situation, I propose the ultimate personal information protection method: staying indoors!"
ConspiracyTheoryTalk_en,No68/Lv1/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No68/Lv1/1/TEXT,"Exploring the unknown is so exciting, isn't it?

It reminds me of the night I first dove into the internet."
ConspiracyTheoryTalk_en,No68/Lv1/2/TEXT,"""It's a true world."" Yun!"
ConspiracyTheoryTalk_en,No68/Lv2/1/TEXT,"Q-chan, what got you started with games and the internet?"
ConspiracyTheoryTalk_en,No68/Lv2/2/NAME,Q-chan
ConspiracyTheoryTalk_en,No68/Lv2/2/TEXT,"I started playing around with the computer and games my dad left behind out of curiosity—and before I knew it, I was right in the middle of the dark continent of otaku culture."
ConspiracyTheoryTalk_en,No68/Lv3/1/NAME,Q-chan
ConspiracyTheoryTalk_en,No68/Lv3/1/TEXT,"Stories set in the Arctic often feature dangerous alien creatures, don't they?

Staying holed up in my room is definitely the safest option."
ConspiracyTheoryTalk_en,No68/Lv3/2/TEXT,"In Q-chan's case, it's a situation like ""Radio wave entity Y from delusions."""
PostFukidashi_en,PF001,What do you mean?
PostFukidashi_en,PF002,That's hilarious.
PostFukidashi_en,PF003,lol lol lol
PostFukidashi_en,PF004,It's the real deal.
PostFukidashi_en,PF005,Are we the same age?
PostFukidashi_en,PF006,Isn't this just a copy-paste? lol
PostFukidashi_en,PF007,So Cool
PostFukidashi_en,PF008,Nice
PostFukidashi_en,PF009,nostalgic
PostFukidashi_en,PF010,It's now art
PostFukidashi_en,PF011,genius
PostFukidashi_en,PF012,A real talent has arrived!
PostFukidashi_en,PF013,Seriously bizarre document lol
PostFukidashi_en,PF014,"Oh, okay..."
PostFukidashi_en,PF015,Yunyun is so cute!
PostFukidashi_en,PF016,The internet is peaceful today too.
PostFukidashi_en,PF017,(ﾟ∀ﾟ)o彡 Yunyun!
PostFukidashi_en,PF018,"I googled it, and it's cute!"
PostFukidashi_en,PF019,"It's grown so much lol, you're practically a celebrity lol"
PostFukidashi_en,PF020,Wow! This is going viral! LOL
PostFukidashi_en,PF022,It's not a bot.
PostFukidashi_en,PF023,What is this lol
PostFukidashi_en,PF024,I followed you!
PostFukidashi_en,PF025,I'm rooting for you!
PostFukidashi_en,PF026,Wait lol
PostFukidashi_en,PF027,This is going to go viral lol
PostFukidashi_en,PF028,"On the contrary, a genius"
PostFukidashi_en,PF030,You're No.1
PostFukidashi_en,PF031,That's the work of a genius lol
Text_en,PICTURE/Guidance,terms of service
Text_en,PICTURE/MESSAGE_001,I only have 5 stars!
Text_en,PICTURE/MESSAGE_002,Treasure chest Yun!
Text_en,PICTURE/MESSAGE_003,"My heart's pounding, my heart's fluttering, my heart's racing!"
Dialog_en,PlayMusicMessage,"Song Title {title}
Want to play this song, Yun?
(Difficulty: {difficulty})"
Text_en,QLogos/QLogos_Text_00,"—If it means you love me,

I guess it's okay if this world falls apart, right?"
Text_en,QLogos/QLogos_Text_01,--Mom is dead
Text_en,QLogos/QLogos_Text_02,—I wasn't loved by my mom or dad.
Text_en,QLogos/QLogos_Text_03,--Always alone
Text_en,QLogos/QLogos_Text_04,-- Only fiction will love you
Text_en,QLogos/QLogos_Text_05,-- Another me
Text_en,QLogos/QLogos_Text_06,--Dreams are just dreams.
Text_en,QLogos/QLogos_Text_07,—I was broken by the injustice of reality.
Text_en,QLogos/QLogos_Text_08,--Yunyun is my only salvation. And Yunyun is me
Text_en,QLogos/QLogos_Text_09,"—Well, he's crazy, so it can't be helped.

"
Text_en,QLogos/QLogos_Title_00,Q no Ri Rei: Only I can truly love myself
Text_en,QLogos/QLogos_Title_01,Q-Ri 1: Reality is unfair.
Text_en,QLogos/QLogos_Title_02,Q-Ri 2: Others don't truly love you.
Text_en,QLogos/QLogos_Title_02_OFF,Q's Principle 2
Text_en,QLogos/QLogos_Title_03,Q. Reason: Other people won't help me.
Text_en,QLogos/QLogos_Title_03_OFF,Q Reasoning
Text_en,QLogos/QLogos_Title_04,Q no Ri 4: Only Fiction Can Save Us
Text_en,QLogos/QLogos_Title_04_OFF,Q no ri 肆
Text_en,QLogos/QLogos_Title_05,Q no Ri 5 Yunyun is my delusion
Text_en,QLogos/QLogos_Title_05_OFF,Q no Ri 5
Text_en,QLogos/QLogos_Title_06,Q no Ri Riku This world is the radio waves inside my brain
Text_en,QLogos/QLogos_Title_06_OFF,Q no Ri Riku
Text_en,QLogos/QLogos_Title_07,Q no Ri Urushi Only radio waves can heal me
Text_en,QLogos/QLogos_Title_07_OFF,Q no Ri Urushi
Text_en,QLogos/QLogos_Title_08,Q-Ri 8: I can only be saved by myself.
Text_en,QLogos/QLogos_Title_08_OFF,Q no Ri 38
Text_en,QLogos/QLogos_Title_09,Q no Ri Ku My radio waves will destroy the world
Text_en,QLogos/QLogos_Title_09_OFF,Q no Riku
Text_en,QLogos/YLogos_Text_00,--This world is Q-chan's Yunyun brainwaves
Text_en,QLogos/YLogos_Title_00,YUN no Ri Yunyun Denpa Syndrome
Text_en,QLogos/YLogos_Title_00_OFF,YUN's reason
Header_en,QPrinciple,Q Principle
Wiki_en,Q_WIKI1_BLOCK1_TEXT,"Q-chan is an anonymous poster who suddenly appeared online. They continuously post nonsensical and fragmented ""mysterious documents,"" which have garnered numerous interpreters and followers.

Initially, Q-chan's mysterious documents were considered merely an internet meme, but several events, described below, have given them significant social influence."
Wiki_en,Q_WIKI1_BLOCK1_TEXT_2,"Q-chan is an anonymous poster who suddenly appeared online. They continuously post nonsensical and fragmented ""mysterious documents,"" which have garnered numerous interpreters and followers.

Initially, Q-chan's mysterious documents were considered merely internet memes, but due to several events described later, they gained social influence and are considered central to a phenomenon known as the ""Yunyun Radio Wave Syndrome."""
Wiki_en,Q_WIKI1_BLOCK1_TITLE,overview
Wiki_en,Q_WIKI1_BLOCK2_TITLE,Background and Diffusion
Wiki_en,Q_WIKI1_BLOCK4_TITLE,analysis
Wiki_en,Q_WIKI1_BLOCK5_TITLE,P-chan
Wiki_en,Q_WIKI1_BLOCK6_TITLE,Yunyun Radio Wave Syndrome
Wiki_en,Q_WIKI1_POLICY,"Text is available under the Creative Commons Attribution-ShareAlike License.

Privacy Policy"
Wiki_en,Q_WIKI1_PROFILE_AGE,age
Wiki_en,Q_WIKI1_PROFILE_AGE_TEXT,not clear
Wiki_en,Q_WIKI1_PROFILE_GENDER,sex
Wiki_en,Q_WIKI1_PROFILE_GENDER_TEXT,not clear
Wiki_en,Q_WIKI1_PROFILE_NAME,Q-chan
Wiki_en,Q_WIKI1_PROFILE_NATIONALITY,nationality
Wiki_en,Q_WIKI1_PROFILE_NATIONALITY_TEXT,not clear
Wiki_en,Q_WIKI1_SUBBLOCK2-1_TEXT,"Q-chan became widely known when a bizarre document about ""Yunyun,"" a character from the manga series ""Executioner Angel†Guiltyna,"" went viral on social media. The incomprehensible writing attracted attention from some who found it ""funny"" and ""addictive."""
Wiki_en,Q_WIKI1_SUBBLOCK2-1_TITLE,▶Buzz over anonymous letters
Wiki_en,Q_WIKI1_SUBBLOCK2-2_TEXT,"Simultaneously with the spread of the Q-chan anonymous writings, a group emerged that interpreted the texts as codes and prophecies. These individuals, known as ""Q-wave receivers,"" contributed to the further spread and increased influence of the Q-chan anonymous writings."
Wiki_en,Q_WIKI1_SUBBLOCK2-2_TITLE,▶Q Radio wave receiver
Wiki_en,Q_WIKI1_SUBBLOCK2-3_TEXT,"The reason Q-chan's anonymous writings and Q-chan's radio waves gained social attention was due to an incident in which she allegedly predicted an earthquake.

This became a major topic of discussion, particularly within occult and pseudoscience communities, and from this incident onward, Q-chan began to be treated as a prophetic figure on the internet."
Wiki_en,Q_WIKI1_SUBBLOCK2-3_TITLE,▶Attention from earthquake prediction
Wiki_en,Q_WIKI1_SUBBLOCK3-1_TEXT,"Q-chan's anonymous writings do not contain any conspiracy theories or claims.

They simply express a deep (?) affection for ""Yunyun."""
Wiki_en,Q_WIKI1_SUBBLOCK3-1_TITLE,▶Q-chan's mysterious document
Wiki_en,Q_WIKI1_SUBBLOCK3-2_TEXT,"The claims of Q radio wave recipients are extremely diverse, and there is no unified view. Their interpretations vary, but they are consistently treated by outsiders as ""conspiracy theories."""
Wiki_en,Q_WIKI1_SUBBLOCK3-2_TITLE,▶Q Conspiracy theory of radio wave receivers
Wiki_en,Q_WIKI1_SUBBLOCK4-1-2_TEXT,"The photos that were released spread as ""Denpa-teki Mousou Bishoujo Q"" (a delusional, eccentric girl), and it is said that her fanbase expanded in a different context than before."
Wiki_en,Q_WIKI1_SUBBLOCK4-1-2_TITLE,▶Release of facial photos
Wiki_en,Q_WIKI1_SUBBLOCK4-1_TEXT,"Regarding Q-chan's true identity, various theories have been proposed, including ""a single person,"" ""a bot,"" and ""a government organization operating as a robot,"" but there is no conclusive evidence, and all of them remain in the realm of speculation."
Wiki_en,Q_WIKI1_SUBBLOCK4-1_TITLE,"▶The true identity of ""Q-chan"""
Wiki_en,Q_WIKI1_SUBBLOCK4-3_TEXT,"There have been reports of cognitive distortions such as hallucinations, increased obsessive thoughts, and a decreased ability to distinguish between dreams and reality occurring in individuals who receive Q-radio waves or who continue to read Q-chan's strange writings for extended periods."
Wiki_en,Q_WIKI1_SUBBLOCK4-3_TEXT_2,"Continuous exposure to Q-chan and related gibberish documents and conspiracy theories can lead to cognitive distortions, a condition known as ""Yunyun Radio Wave Syndrome."""
Wiki_en,Q_WIKI1_SUBBLOCK4-3_TITLE,▶Impact
Wiki_en,Q_WIKI1_SUBBLOCK5-1_TEXT,P-chan is a separate account or alias that posts similar bizarre messages to those posted by Q-chan.
Wiki_en,Q_WIKI1_SUBBLOCK5-2_TEXT,"The claim that ""P-chan made posts about Yunyun before Q-chan"" and the discovery of timestamps in past logs attracted attention.

On the other hand, some opinions point to the possibility of timestamp tampering, so the truth remains uncertain."
Wiki_en,Q_WIKI1_SUBBLOCK5-2_TITLE,▶ How it appeared
Wiki_en,Q_WIKI1_SUBBLOCK5-3_TEXT,"The incident (commonly known as the ""Tokyo Metropolitan Government Riot Incident"") allegedly resulted from the spread of P-chan's defamatory documents and conspiracy theories, which led to riots around the Tokyo Metropolitan Government Building.

Since this incident, the account under the name Q-chan has not been updated, and no new posts have been confirmed for approximately nine months."
Wiki_en,Q_WIKI1_SUBBLOCK5-3_TEXT_2,The incident in which riots allegedly broke out around the Tokyo Metropolitan Government Building as a result of the spread of P-chan's anonymous writings and conspiracy theories (commonly known as the Tokyo Metropolitan Government Building Riot Incident).
Wiki_en,Q_WIKI1_SUBBLOCK5-3_TITLE,▶Tokyo Metropolitan Government Building Riot Incident
Wiki_en,Q_WIKI1_SUBBLOCK5-4_TEXT,"It has been confirmed that P-chan is an AI that used Q-chan's posts as training data.

This system is believed to have been built by the development team that detected the ""Yunyun Radio Wave Syndrome"" early on, in order to exploit it."
Wiki_en,Q_WIKI1_SUBBLOCK5-4_TITLE,▶True identity
